TIEMPO,PALMAS,GUAZU,URUGUAY
1953-01-08,3213.8538421995154,7904.1177771276025,3479.8583134454907
1953-01-09,3176.3227609819605,7811.744336843645,3439.216892854037
1953-01-10,3137.463710804981,7716.095074640514,3397.13703261475
1953-01-11,3097.2766916685773,7617.169990518214,3353.618732727632
1953-01-12,3055.7617035727476,7514.969084476741,3308.661993192682
1953-01-13,3012.9187465174946,7409.492356516096,3262.2668140099013
1953-01-14,2968.747820502817,7300.739806636279,3214.433195179288
1953-01-15,2923.2489255287146,7188.7114348372925,3165.1611367008427
1953-01-16,2876.827662900632,7074.407132884398,3114.8899445479105
1953-01-17,2831.9176404512327,6963.826251369191,3066.2554545605585
1953-01-18,2788.924459485964,6857.968682056939,3019.696972712131
1953-01-19,2747.848120004824,6756.834424947637,2975.214499002627
1953-01-20,2708.688622007812,6660.423480041287,2932.8080334320484
1953-01-21,2671.4459654949296,6568.735847337891,2892.477576000393
1953-01-22,2636.1201504661763,6481.771526837448,2854.2231267076622
1953-01-23,2602.7111769215508,6399.530518539956,2818.044685553856
1953-01-24,2571.2190448610554,6322.012822445417,2783.942252538973
1953-01-25,2541.6437542846884,6249.218438553829,2751.915827663015
1953-01-26,2513.98530519245,6181.147366865196,2721.9654109259823
1953-01-27,2488.243697584341,6117.799607379514,2694.0910023278725
1953-01-28,2464.418931460361,6059.1751600967855,2668.292601868688
1953-01-29,2442.5110068205104,6005.274025017011,2644.5702095484266
1953-01-30,2422.5199236647877,5956.096202140186,2622.9238253670887
1953-01-31,2403.628641,5910.824061,2602.536381
1953-02-01,2388.288281805729,5871.910492995395,2585.8590814211884
1953-02-02,2374.047723102393,5836.902606727428,2570.440721656625
1953-02-03,2361.724005883187,5806.618032662414,2557.0983700309853
1953-02-04,2351.3171301481093,5781.056770800353,2545.832026544271
1953-02-05,2342.8270958971593,5760.218821141241,2536.6416911964784
1953-02-06,2336.2539031303395,5744.104183685086,2529.527363987612
1953-02-07,2331.597551847648,5732.7128584318825,2524.489044917669
1953-02-08,2328.858042049086,5726.0448453816325,2521.526733986652
1953-02-09,2328.035373734653,5724.100144534334,2520.640431194557
1953-02-10,2329.1295469043475,5726.878755889987,2521.830136541387
1953-02-11,2332.1405615581725,5734.380679448593,2525.0958500271413
1953-02-12,2337.0684176961263,5746.6059152101525,2530.4375716518202
1953-02-13,2343.913115318208,5763.554463174662,2537.855301415423
1953-02-14,2352.6746544244197,5785.226323342125,2547.349039317951
1953-02-15,2362.0707400512924,5808.459949316841,2557.529910194565
1953-02-16,2370.819077235361,5830.093794703109,2567.009038880429
1953-02-17,2378.9196659766253,5850.127859500926,2575.786425375543
1953-02-18,2386.372506275085,5868.562143710298,2583.862069679906
1953-02-19,2393.177598130741,5885.39664733122,2591.2359717935205
1953-02-20,2399.3349415435932,5900.631370363695,2597.908131716384
1953-02-21,2404.8445365136386,5914.26631280772,2603.878549448497
1953-02-22,2409.706383040881,5926.301474663298,2609.14722498986
1953-02-23,2413.920481125319,5936.736855930427,2613.7141583404737
1953-02-24,2417.486830766953,5945.5724566091085,2617.579349500337
1953-02-25,2420.4054319657807,5952.808276699339,2620.7427984694486
1953-02-26,2422.676284721805,5958.444316201126,2623.204505247811
1953-02-27,2424.2993890350244,5962.48057511446,2624.964469835424
1953-02-28,2425.866114,5965.508793999999,2626.6140739999996
1953-03-01,2425.602352333051,5965.753751175786,2626.3791724383977
1953-03-02,2425.282211317857,5964.990668323778,2626.03391045376
1953-03-03,2424.31432185986,5962.62780488332,2624.986906278371
1953-03-04,2422.698683959057,5958.665160854415,2623.238159912233
1953-03-05,2420.4352976154505,5953.1027362370605,2620.7876713553437
1953-03-06,2417.524162829039,5945.940531031259,2617.6354406077053
1953-03-07,2413.965279599824,5937.178545237008,2613.781467669316
1953-03-08,2409.758647927804,5926.816778854309,2609.225752540177
1953-03-09,2404.904267812978,5914.855231883161,2603.9682952202875
1953-03-10,2399.402139255349,5901.293904323565,2598.009095709648
1953-03-11,2393.2522622549154,5886.132796175521,2591.348154008258
1953-03-12,2386.4546368116776,5869.371907439028,2583.9854701161184
1953-03-13,2379.0092629256346,5851.011238114087,2575.921044033228
1953-03-14,2370.916140596788,5831.0507882007,2567.154875759589
1953-03-15,2362.175269825136,5809.490557698859,2557.6869652951973
1953-03-16,2352.9171009915713,5786.652507059515,2547.6586243601528
1953-03-17,2343.92433638143,5764.468398988299,2537.9177232750176
1953-03-18,2335.3274263756057,5743.2601939361475,2528.605573759891
1953-03-19,2327.126370974097,5723.027891903069,2519.722175814771
1953-03-20,2319.3211701769033,5703.771492889056,2511.2675294396568
1953-03-21,2311.9118239840263,5685.490996894113,2503.24163463455
1953-03-22,2304.898332395464,5668.186403918238,2495.6444913994496
1953-03-23,2298.2806954112184,5651.857713961432,2488.476099734356
1953-03-24,2292.058913031287,5636.504927023691,2481.736459639269
1953-03-25,2286.2329852556727,5622.1280431050245,2475.425571114189
1953-03-26,2280.802912084373,5608.72706220542,2469.543434159116
1953-03-27,2275.7686935173906,5596.301984324888,2464.090048774049
1953-03-28,2271.1303295547227,5584.852809463423,2459.065414958988
1953-03-29,2266.8878201963707,5574.379537621026,2454.4695327139348
1953-03-30,2263.041165442335,5564.8821687977015,2450.302402038889
1953-03-31,2259.4153260000007,5556.185446,2446.388966
1953-04-01,2256.535419747209,5548.815140208249,2443.254395398816
1953-04-02,2253.8763288061195,5542.245480442128,2440.373519433789
1953-04-03,2251.613092469346,5536.651723695075,2437.921395038769
1953-04-04,2249.745710736888,5532.033869967087,2435.898022213756
1953-04-05,2248.274183608746,5528.391919258172,2434.303400958749
1953-04-06,2247.19851108492,5525.725871568322,2433.13753127375
1953-04-07,2246.518693165409,5524.035726897541,2432.400413158757
1953-04-08,2246.2347298502136,5523.32148524583,2432.0920466137704
1953-04-09,2246.3466211393343,5523.583146613188,2432.212431638791
1953-04-10,2246.8543670327704,5524.820710999611,2432.7615682338183
1953-04-11,2247.7579675305224,5527.034178405103,2433.739456398852
1953-04-12,2249.0574226325907,5530.223548829666,2435.146096133892
1953-04-13,2250.752732338973,5534.388822273297,2436.9814874389394
1953-04-14,2252.8438966496724,5539.529998735996,2439.245630313993
1953-04-15,2255.3309155646875,5545.647078217762,2441.938524759054
1953-04-16,2258.334248749467,5553.03604700759,2445.19058531387
1953-04-17,2261.974355869461,5561.992891394472,2449.1322265181907
1953-04-18,2266.251236924669,5572.517611378409,2453.763448372015
1953-04-19,2271.164891915092,5584.610206959399,2459.084250875344
1953-04-20,2276.7153208407285,5598.270678137443,2465.094634028177
1953-04-21,2282.9025237015803,5613.499024912541,2471.794597830515
1953-04-22,2289.726500497645,5630.295247284696,2479.184142282357
1953-04-23,2297.1872512289247,5648.659345253903,2487.263267383703
1953-04-24,2305.284775895419,5668.591318820162,2496.031973134553
1953-04-25,2314.0190744971273,5690.091167983475,2505.490259534908
1953-04-26,2323.39014703405,5713.158892743844,2515.638126584767
1953-04-27,2333.397993506187,5737.794493101266,2526.47557428413
1953-04-28,2344.0426139135384,5763.997969055744,2538.002602632998
1953-04-29,2355.3240082561033,5791.769320607273,2550.219211631369
1953-04-30,2367.079923,5820.946183000001,2562.963143
1953-05-01,2379.797118746877,5852.015650501497,2576.721171576626
1953-05-02,2392.9888348950863,5884.49062884419,2591.006522523511
1953-05-03,2406.817324978509,5918.533482783935,2605.9814541199
1953-05-04,2421.282588997145,5954.144212320735,2621.6459663657934
1953-05-05,2436.384626950997,5991.322817454591,2638.0000592611905
1953-05-06,2452.1234388400626,6030.069298185499,2655.0437328060925
1953-05-07,2468.499024664342,6070.383654513462,2672.776987000498
1953-05-08,2485.511384423837,6112.2658864384775,2691.1998218444087
1953-05-09,2503.160518118545,6155.715993960548,2710.312237337824
1953-05-10,2521.4464257484674,6200.7339770796725,2730.1142334807423
1953-05-11,2540.369107313605,6247.319835795852,2750.605810273166
1953-05-12,2559.928562813956,6295.473570109085,2771.786967715094
1953-05-13,2580.124792249521,6345.195180019371,2793.657705806526
1953-05-14,2600.957795620301,6396.484665526711,2816.218024547462
1953-05-15,2622.4275729262954,6449.342026631107,2839.467923937902
1953-05-16,2644.3990627077555,6503.434098852818,2863.261107241777
1953-05-17,2666.061896206188,6556.761895313424,2886.719794042676
1953-05-18,2687.2810119618425,6608.992251533188,2909.697687604525
1953-05-19,2708.056409974721,6660.125167512112,2932.194787927329
1953-05-20,2728.388090244824,6710.160643250194,2954.211095011085
1953-05-21,2748.276052772149,6759.098678747429,2975.746608855793
1953-05-22,2767.720297556699,6806.939274003828,2996.8013294614543
1953-05-23,2786.720824598471,6853.682429019383,3017.375256828069
1953-05-24,2805.2776338974672,6899.328143794095,3037.4683909556347
1953-05-25,2823.3907254536866,6943.876418327966,3057.0807318441553
1953-05-26,2841.0600992671293,6987.327252620995,3076.212279493628
1953-05-27,2858.285755337796,7029.680646673181,3094.863033904053
1953-05-28,2875.0676936656846,7070.936600484526,3113.032995075431
1953-05-29,2891.405914250799,7111.095114055028,3130.722163007761
1953-05-30,2907.3004170931354,7150.156187384689,3147.930537701045
1953-05-31,2923.236921,7188.605941000002,3165.143861
1953-06-01,2937.7582695494793,7224.986013321482,3180.90490737047
1953-06-02,2952.3216191634865,7260.7547659286165,3196.6709023466124
1953-06-03,2966.441251034717,7295.4260782949095,3211.9561040837075
1953-06-04,2980.1171651631707,7328.9999504203615,3226.760512581754
1953-06-05,2993.3493615488483,7361.47638230497,3241.0841278407543
1953-06-06,3006.137840191749,7392.855373948737,3254.9269498607073
1953-06-07,3018.482601091873,7423.136925351659,3268.288978641613
1953-06-08,3030.383644249221,7452.321036513741,3281.170214183471
1953-06-09,3041.8409696637923,7480.407707434982,3293.5706564862817
1953-06-10,3052.8545773355845,7507.396938115379,3305.490305550046
1953-06-11,3063.4244672646037,7533.288728554937,3316.929161374763
1953-06-12,3073.550639450845,7558.0830787536515,3327.887223960433
1953-06-13,3083.2330938943105,7581.779988711523,3338.3644933070555
1953-06-14,3092.4718305949987,7604.379458428553,3348.3609694146307
1953-06-15,3101.2668495529106,7625.881487904742,3357.8766522831584
1953-06-16,3110.182952444829,7647.68317706597,3367.5235470103303
1953-06-17,3119.784940947537,7671.181625838121,3377.913658693837
1953-06-18,3130.0728150610357,7696.376834221195,3389.046987333679
1953-06-19,3141.0465747853245,7723.268802215191,3400.923532929857
1953-06-20,3152.7062201204035,7751.8575298201085,3413.54329548237
1953-06-21,3165.051751066273,7782.14301703595,3426.906274991218
1953-06-22,3178.0831676229323,7814.125263862714,3441.0124714564013
1953-06-23,3191.8004697903807,7847.804270300399,3455.861884877921
1953-06-24,3206.20365756862,7883.1800363490065,3471.4545152557753
1953-06-25,3221.292730957649,7920.252562008538,3487.790362589964
1953-06-26,3237.0676899574687,7959.021847278989,3504.869426880489
1953-06-27,3253.5285345680786,7999.487892160365,3522.691708127349
1953-06-28,3270.6752647894778,8041.650696652662,3541.257206330544
1953-06-29,3288.5078806216675,8085.510260755883,3560.5659214900743
1953-06-30,3306.117768,8130.157928,3579.7092880000005
1953-07-01,3326.230769118417,8178.319667795089,3601.413002678141
1953-07-02,3346.1210417829775,8227.269510731077,3622.9513687066774
1953-07-03,3366.697200058328,8277.916113277986,3645.2329516915497
1953-07-04,3387.9592439444673,8330.259475435818,3668.257751632757
1953-07-05,3409.907173441397,8384.299597204572,3692.0257685302986
1953-07-06,3432.540988549118,8440.03647858425,3716.5370023841747
1953-07-07,3455.860689267628,8497.47011957485,3741.791453194389
1953-07-08,3479.8662755969285,8556.600520176371,3767.789120960937
1953-07-09,3504.557747537019,8617.427680388815,3794.530005683821
1953-07-10,3529.935105087899,8679.95160021218,3822.0141073630375
1953-07-11,3555.998348249571,8744.172279646471,3850.2414259985917
1953-07-12,3582.747477022031,8810.089718691683,3879.2119615904808
1953-07-13,3610.1824914052813,8877.703917347815,3908.9257141387056
1953-07-14,3638.303391399323,8947.014875614874,3939.3826836432654
1953-07-15,3667.1101770041546,9018.022593492851,3970.582870104161
1953-07-16,3696.116456303472,9089.528383334602,4001.9994841963844
1953-07-17,3722.403877799447,9154.34011925722,4030.4717899698985
1953-07-18,3745.486049575777,9211.259113613554,4055.472998099697
1953-07-19,3765.362971632461,9260.285366403608,4077.0031085857786
1953-07-20,3782.034643969498,9301.418877627375,4095.062121428145
1953-07-21,3795.501066586891,9334.659647284858,4109.650036626795
1953-07-22,3805.7622394846367,9360.00767537606,4120.7668541817275
1953-07-23,3812.8181626627393,9377.462961900981,4128.412574092947
1953-07-24,3816.668836121193,9387.025506859614,4132.587196360448
1953-07-25,3817.3142598600025,9388.695310251967,4133.290720984232
1953-07-26,3814.7544338791668,9382.472372078037,4130.523147964304
1953-07-27,3808.989358178683,9368.356692337818,4124.2844773006545
1953-07-28,3800.019032758556,9346.34827103132,4114.574708993293
1953-07-29,3787.8434576187824,9316.447108158542,4101.393843042215
1953-07-30,3772.4626327593614,9278.653203719476,4084.74187944742
1953-07-31,3755.050515,9234.139815,4065.792615
1953-08-01,3732.0852338815857,9179.387170142496,4041.024659326681
1953-08-02,3707.0886598632287,9117.915041004582,4013.9594028007373
1953-08-03,3678.8868361252253,9048.550170300385,3983.423048631077
1953-08-04,3647.479762667577,8971.292558029902,3949.4155968177033
1953-08-05,3612.8674394902837,8886.142204193138,3911.9370473606123
1953-08-06,3575.049866593343,8793.099108790091,3870.987400259803
1953-08-07,3534.0270439767573,8692.163271820758,3826.5666555152798
1953-08-08,3489.798971640525,8583.334693285145,3778.6748131270397
1953-08-09,3442.365649584648,8466.613373183247,3727.311873095084
1953-08-10,3391.7270778091242,8341.999311515066,3672.4778354194123
1953-08-11,3337.8832563139563,8209.492508280604,3614.172700100024
1953-08-12,3280.8341850991415,8069.092963479855,3552.3964671369195
1953-08-13,3220.5798641646807,7920.800677112824,3487.1491365300994
1953-08-14,3157.120293510574,7764.615649179511,3418.430708279562
1953-08-15,3090.4554731368225,7600.537879679913,3346.241182385311
1953-08-16,3021.3953030484777,7430.561077849607,3271.4575977488976
1953-08-17,2954.7991832758685,7266.64749910204,3199.3421877796623
1953-08-18,2891.4770138240465,7110.790852672786,3130.77199137916
1953-08-19,2831.4287946930126,6962.991138561846,3065.74700854739
1953-08-20,2774.654525882767,6823.2483567692225,3004.2672392843538
1953-08-21,2721.1542073933074,6691.562507294909,2946.3326835900507
1953-08-22,2670.9278392246383,6567.933590138911,2891.9433414644814
1953-08-23,2623.975421376756,6452.361605301226,2841.0992129076435
1953-08-24,2580.296953849662,6344.846552781854,2793.8002979195394
1953-08-25,2539.892436643356,6245.388432580796,2750.0465965001677
1953-08-26,2502.761869757837,6153.987244698052,2709.83810864953
1953-08-27,2468.905253193106,6070.64298913362,2673.174834367625
1953-08-28,2438.3225869491644,5995.355665887505,2640.056773654453
1953-08-29,2411.013871026009,5928.125274959701,2610.483926510014
1953-08-30,2386.979105423643,5868.951816350212,2584.456292934309
1953-08-31,2365.538712,5817.156152000001,2561.2943920000002
1953-09-01,2348.7314251812727,5774.775696086172,2543.0366664890953
1953-09-02,2334.5185105412706,5739.773034431623,2527.644673619589
1953-09-03,2323.579546222056,5712.827305095389,2515.797894318816
1953-09-04,2315.914532223629,5693.9385080774655,2507.496328586775
1953-09-05,2311.52346854599,5683.106643377859,2502.739976423468
1953-09-06,2310.406355189139,5680.331710996565,2501.5288378288933
1953-09-07,2312.5631921530758,5685.613710933584,2503.862912803052
1953-09-08,2317.993979437801,5698.952643188917,2509.742201345943
1953-09-09,2326.698717043313,5720.348507762564,2519.166703457568
1953-09-10,2338.677404969614,5749.801304654523,2532.1364191379253
1953-09-11,2353.930043216703,5787.3110338647975,2548.651348387016
1953-09-12,2372.4566317845793,5832.877695393384,2568.7114912048396
1953-09-13,2394.257170673244,5886.501289240285,2592.316847591397
1953-09-14,2419.3316598826973,5948.181815405501,2619.467417546687
1953-09-15,2447.680099412937,6017.91927388903,2650.1632010707103
1953-09-16,2478.844482762885,6094.585544010919,2683.908186712537
1953-09-17,2512.3668034314605,6177.052505091221,2720.20636302124
1953-09-18,2548.2470614186623,6265.320157129931,2759.057729996818
1953-09-19,2586.485256724492,6359.3885001270555,2800.462287639273
1953-09-20,2627.081389348949,6459.2575340825915,2844.420035948602
1953-09-21,2670.035459292033,6564.927258996537,2890.9309749248077
1953-09-22,2715.347466553745,6676.397674868894,2939.9951045678886
1953-09-23,2763.0174111340834,6793.668781699661,2991.612424877846
1953-09-24,2813.045293033049,6916.740579488842,3045.7829358546783
1953-09-25,2865.431112250641,7045.613068236429,3102.506637498386
1953-09-26,2920.1748687868608,7180.286247942429,3161.78352980897
1953-09-27,2977.276562641709,7320.760118606842,3223.613612786429
1953-09-28,3036.7361938151826,7467.034680229664,3287.9968864307634
1953-09-29,3098.553762307284,7619.1099328108985,3354.9333507419738
1953-09-30,3162.344799,7776.602179,3424.0386590000003
1953-10-01,3229.2627112473688,7940.6625108486,3496.465851365022
1953-10-02,3298.1540916953527,8110.139836305068,3571.061887676859
1953-10-03,3369.4034094619633,8285.417852719946,3648.211114655573
1953-10-04,3443.010664547201,8466.496560093234,3727.913532301161
1953-10-05,3518.975856951065,8653.375958424933,3810.1691406136247
1953-10-06,3597.298986673557,8846.056047715045,3894.977939592965
1953-10-07,3677.9800537146757,9044.536827963566,3982.339929239181
1953-10-08,3761.0190580744234,9248.8182991705,4072.2551095522713
1953-10-09,3846.415999752796,9458.900461335843,4164.723480532238
1953-10-10,3934.170878749797,9674.783314459595,4259.74504217908
1953-10-11,4024.2836950654246,9896.466858541764,4357.319794492799
1953-10-12,4116.7544486996785,10123.951093582342,4457.4477374733915
1953-10-13,4211.583139652563,10357.236019581329,4560.128871120862
1953-10-14,4308.769767924072,10596.321636538729,4665.363195435206
1953-10-15,4408.314333514209,10841.207944454542,4773.150710416427
1953-10-16,4509.434544331639,11089.970034804033,4882.6443212766635
1953-10-17,4607.436647828357,11331.058456438835,4988.761459288756
1953-10-18,4701.538351913032,11562.548300834229,5090.655029664847
1953-10-19,4791.739656585661,11784.439567990205,5188.325032404933
1953-10-20,4878.0405618462455,11996.73225790676,5281.7714675090165
1953-10-21,4960.4410676947855,12199.426370583897,5370.994334977097
1953-10-22,5038.94117413128,12392.521906021626,5455.993634809175
1953-10-23,5113.540881155729,12576.018864219934,5536.7693670052495
1953-10-24,5184.240188768134,12749.917245178827,5613.3215315653215
1953-10-25,5251.039096968495,12914.217048898308,5685.650128489388
1953-10-26,5313.937605756811,13068.918275378366,5753.755157777454
1953-10-27,5372.935715133081,13214.020924619012,5817.636619429517
1953-10-28,5428.033425097306,13349.524996620245,5877.294513445578
1953-10-29,5479.230735649486,13475.430491382056,5932.728839825632
1953-10-30,5526.527646789623,13591.737408904455,5983.939598569685
1953-10-31,5570.817246000001,13699.337765999999,6031.819686
1953-11-01,5609.420270833759,13795.555512231003,6073.690413149781
1953-11-02,5645.015983737761,13883.066698035154,6112.230468985826
1953-11-03,5676.711297229716,13960.97930659989,6146.546957185866
1953-11-04,5704.506211309629,14029.293337925208,6176.6398777499035
1953-11-05,5728.400725977495,14088.00879201111,6202.509230677937
1953-11-06,5748.3948412333175,14137.125668857596,6224.155015969969
1953-11-07,5764.488557077094,14176.643968464663,6241.577233625997
1953-11-08,5776.681873508825,14206.56369083232,6254.7758836460225
1953-11-09,5784.974790528513,14226.88483596056,6263.750966030045
1953-11-10,5789.367308136155,14237.607403849375,6268.502480778063
1953-11-11,5789.859426331752,14238.731394498789,6269.030427890079
1953-11-12,5786.451145115305,14230.256807908781,6265.334807366091
1953-11-13,5779.142464486813,14212.183644079352,6257.415619206103
1953-11-14,5767.933384446275,14184.51190301051,6245.272863410108
1953-11-15,5752.823904993695,14147.241584702257,6228.906539978111
1953-11-16,5735.386553388383,14104.246124311016,6210.01967087118
1953-11-17,5717.193856889655,14059.39895699324,6190.315278050383
1953-11-18,5698.245815497514,14012.700082748923,6169.793361515719
1953-11-19,5678.542429211958,13964.149501578062,6148.453921267187
1953-11-20,5658.083698032987,13913.74721348066,6126.2969573047885
1953-11-21,5636.869621960601,13861.49321845672,6103.322469628528
1953-11-22,5614.900200994801,13807.387516506235,6079.530458238397
1953-11-23,5592.175435135585,13751.430107629209,6054.920923134399
1953-11-24,5568.695324382954,13693.620991825639,6029.493864316538
1953-11-25,5544.459868736909,13633.960169095537,6003.249281784809
1953-11-26,5519.469068197449,13572.447639438884,5976.187175539211
1953-11-27,5493.722922764575,13509.083402855691,5948.30754557975
1953-11-28,5467.221432438285,13443.86745934596,5919.610391906421
1953-11-29,5439.96459721858,13376.799808909685,5890.095714519222
1953-11-30,5411.411994,13307.340274000002,5859.223154
1953-12-01,5383.184892098927,13237.109387257517,5828.613788603234
1953-12-02,5353.662022198978,13164.486616041617,5796.646540074438
1953-12-03,5323.383807405615,13090.012137899179,5763.861767831778
1953-12-04,5292.350247718836,13013.685952830196,5730.259471875248
1953-12-05,5260.561343138643,12935.508060834673,5695.839652204853
1953-12-06,5228.017093665035,12855.47846191261,5660.602308820592
1953-12-07,5194.717499298012,12773.597156064005,5624.547441722466
1953-12-08,5160.662560037574,12689.864143288858,5587.675050910471
1953-12-09,5125.852275883722,12604.279423587173,5549.985136384611
1953-12-10,5090.286646836454,12516.84299695894,5511.477698144883
1953-12-11,5053.9656728957725,12427.554863404172,5472.1527361912895
1953-12-12,5016.889354061676,12336.415022922858,5432.01025052383
1953-12-13,4979.057690334163,12243.423475515005,5391.050241142503
1953-12-14,4940.470681713237,12148.580221180613,5349.2727080473105
1953-12-15,4901.128328198895,12051.885259919676,5306.67765123825
1953-12-16,4861.166668482715,11953.672212604404,5263.412315050209
1953-12-17,4821.401934714142,11855.942804468006,5220.36016549248
1953-12-18,4781.970165584753,11759.030656382687,5177.6684468999465
1953-12-19,4742.871361094548,11662.935768348458,5135.337159272611
1953-12-20,4704.105521243525,11567.6581403653,5093.366302610471
1953-12-21,4665.672646031689,11473.197772433225,5051.755876913529
1953-12-22,4627.5727354590335,11379.554664552234,5010.505882181784
1953-12-23,4589.805789525562,11286.728816722325,4969.6163184152365
1953-12-24,4552.3718082312735,11194.720228943494,4929.087185613885
1953-12-25,4515.270791576168,11103.52890121574,4888.918483777728
1953-12-26,4478.50273956025,11013.154833539074,4849.1102129067685
1953-12-27,4442.067652183512,10923.598025913483,4809.662373001007
1953-12-28,4405.965529445959,10834.858478338974,4770.574964060444
1953-12-29,4370.196371347589,10746.936190815548,4731.847986085075
1953-12-30,4334.760177888403,10659.831163343202,4693.481439074903
1953-12-31,4299.758517,10573.645057000002,4655.576897
1954-01-01,4264.886684887581,10488.072888551751,4617.829637950151
1954-01-02,4230.449385345944,10403.419641232651,4580.544383835569
1954-01-03,4196.345050443493,10319.583653964626,4543.619560686184
1954-01-04,4162.573680180225,10236.564926747682,4507.0551685019955
1954-01-05,4129.13527455614,10154.363459581824,4470.851207283004
1954-01-06,4096.029833571239,10072.97925246704,4435.007677029211
1954-01-07,4063.2573572255214,9992.41230540334,4399.524577740613
1954-01-08,4030.817845518987,9912.662618390725,4364.401909417212
1954-01-09,3998.7112984516357,9833.730191429186,4329.639672059008
1954-01-10,3966.9377160234694,9755.615024518727,4295.237865665999
1954-01-11,3935.4970982344853,9678.317117659351,4261.196490238191
1954-01-12,3904.389445084685,9601.836470851053,4227.515545775576
1954-01-13,3873.6147565740694,9526.17308409384,4194.1950322781595
1954-01-14,3843.173032702636,9451.326957387704,4161.234949745938
1954-01-15,3813.0642734703883,9377.298090732653,4128.635298178916
1954-01-16,3783.3793978258623,9304.309898961905,4096.494510909409
1954-01-17,3754.663919460309,9233.70287107483,4065.40318793135
1954-01-18,3727.0087573222713,9165.70042190466,4035.459762577061
1954-01-19,3700.413911411745,9100.302551451388,4006.664234846539
1954-01-20,3674.8793817287337,9037.509259715016,3979.016604739785
1954-01-21,3650.4051682732343,8977.320546695542,3952.5168722568
1954-01-22,3626.9912710452477,8919.736412392973,3927.165037397583
1954-01-23,3604.637690044776,8864.7568568073,3902.961100162135
1954-01-24,3583.344425271817,8812.381879938526,3879.905060550455
1954-01-25,3563.111476726372,8762.611481786653,3857.9969185625428
1954-01-26,3543.938844408439,8715.44566235168,3837.236674198399
1954-01-27,3525.82652831802,8670.884421633606,3817.6243274580224
1954-01-28,3508.7745284551147,8628.927759632434,3799.159878341416
1954-01-29,3492.7828448197224,8589.575676348159,3781.843326848578
1954-01-30,3477.8514774118435,8552.828171780788,3765.674672979507
1954-01-31,3464.201982,8518.906821999999,3750.8754619999995
1954-02-01,3451.1696912786247,8487.14689879674,3736.781058112671
1954-02-02,3439.4192725532857,8458.213130380067,3724.0560971149052
1954-02-03,3428.72917005546,8431.883940680294,3712.479033740909
1954-02-04,3419.0993837851483,8408.159329697422,3702.0498679906814
1954-02-05,3410.529913742348,8387.039297431445,3692.7685998642187
1954-02-06,3403.020759927063,8368.523843882373,3684.6352293615273
1954-02-07,3396.5719223392907,8352.612969050198,3677.649756482603
1954-02-08,3391.183400979032,8339.306672934928,3671.812181227449
1954-02-09,3386.855195846286,8328.604955536553,3667.1225035960606
1954-02-10,3383.5873069410527,8320.507816855079,3663.5807235884413
1954-02-11,3381.3797342633347,8315.015256890507,3661.1868412045924
1954-02-12,3380.232477813129,8312.127275642833,3659.9408564445093
1954-02-13,3380.145537590437,8311.843873112059,3659.8427693081953
1954-02-14,3381.118913595257,8314.165049298186,3660.89257979565
1954-02-15,3383.353210681598,8319.588463508337,3663.307740275637
1954-02-16,3387.049033703464,8328.61177504963,3667.305703116925
1954-02-17,3392.206382660855,8341.234983922075,3672.886468319511
1954-02-18,3398.825257553772,8357.458090125663,3680.0500358833947
1954-02-19,3406.9056583822157,8377.281093660402,3688.7964058085795
1954-02-20,3416.447585146184,8400.703994526288,3699.125578095063
1954-02-21,3427.451037845677,8427.726792723319,3711.037552742844
1954-02-22,3439.9160164806963,8458.349488251497,3724.532329751925
1954-02-23,3453.842521051241,8492.572081110822,3739.609909122304
1954-02-24,3469.2305515573125,8530.394571301296,3756.270290853983
1954-02-25,3486.0801079989083,8571.816958822914,3774.5134749469603
1954-02-26,3504.391190376029,8616.83924367568,3794.339461401236
1954-02-27,3524.1637986886767,8665.461425859594,3815.748250216811
1954-02-28,3544.7853,8717.071300000001,3838.1273
1954-03-01,3568.093593120548,8773.505482220859,3863.3142349318587
1954-03-02,3592.250779239772,8832.927356398215,3889.471430831331
1954-03-03,3617.8694912945207,8895.949127906715,3917.2114290921013
1954-03-04,3644.949729284797,8962.570796746362,3946.534229714173
1954-03-05,3673.491493210597,9032.792362917156,3977.439832697541
1954-03-06,3703.494783071922,9106.613826419098,4009.9282380422082
1954-03-07,3734.959598868775,9184.035187252191,4043.999445748176
1954-03-08,3767.885940601153,9265.056445416425,4079.6534558154412
1954-03-09,3802.2738082690553,9349.677600911806,4116.890268244006
1954-03-10,3838.1232018724827,9437.898653738337,4155.709883033869
1954-03-11,3875.434121411437,9529.719603896012,4196.112300185032
1954-03-12,3914.206566885917,9625.140451384836,4238.097519697494
1954-03-13,3954.4405382959217,9724.161196204803,4281.665541571254
1954-03-14,3996.1360356414534,9826.781838355924,4326.816365806313
1954-03-15,4039.293058922508,9933.00237783819,4373.549992402672
1954-03-16,4083.396626532527,10041.555109763838,4421.308749571745
1954-03-17,4125.3568488321225,10144.833804806309,4466.746606582025
1954-03-18,4164.658744214729,10241.570758077833,4509.305891644933
1954-03-19,4201.302312680351,10331.765969578415,4548.986604760464
1954-03-20,4235.287554228986,10415.419439308058,4585.7887459286185
1954-03-21,4266.614468860633,10492.531167266754,4619.712315149396
1954-03-22,4295.283056575293,10563.101153454509,4650.757312422799
1954-03-23,4321.293317372967,10627.129397871324,4678.923737748827
1954-03-24,4344.6452512536525,10684.615900517194,4704.21159112748
